"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3928","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3929","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA
"3930","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA
"3931","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium","moorei"
"3932","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",NA
"3933","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus",NA
"3934","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Candidatus_Arthromitus",NA
"3935","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"3936","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3937","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3938","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"3939","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3940","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriales_Incertae_Sedis","Raoultibacter","timonensis"
"3941","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae",NA,NA
"3942","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax",NA
"3943","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3944","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"3945","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3946","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"3947","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA,NA
"3948","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"3949","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA,NA
"3950","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3951","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"3952","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3953","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",NA
"3954","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3955","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"3956","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"3957","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes",NA
"3958","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"3959","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","intermedia"
"3960","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Jeotgalibacillus",NA
"3961","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Howardella",NA
"3962","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",NA
"3963","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3964","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3965","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"3966","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA
"3967","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus_Protochlamydia",NA
"3968","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3969","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3970","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"3971","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"3972","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus",NA
"3973","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"3974","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3975","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"3976","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium",NA
"3977","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3978","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_6","salivae"
"3979","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",NA
"3980","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales",NA,NA,NA
"3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group",NA
"3982","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera",NA
"3983","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"3984","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA,NA
"3985","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Quadrisphaera",NA
"3986","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA,NA
"3987","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax","paradoxus"
"3988","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3989","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3990","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA
"3991","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",NA
"3992","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3993","Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"3994","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",NA
"3995","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",NA
"3996","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"3997","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",NA
"3998","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"3999","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"4000","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"4001","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",NA
"4002","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
"4003","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","carri"
"4004","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"4005","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Quadrisphaera",NA
"4006","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA,NA
"4007","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"4008","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XII","Fusibacter",NA
"4009","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"4010","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Salinimicrobium",NA
"4011","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"4012","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",NA
"4013","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","kaistensis"
"4014","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"4015","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"4016","Bacteria","Cyanobacteria","Melainabacteria","Obscuribacterales",NA,NA,NA
"4017","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","MN_122.2a",NA
"4018","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4019","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga",NA
"4020","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Garciella",NA
"4021","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1",NA
"4022","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"4023","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"4024","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"4025","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"4026","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ND3007_group",NA
"4027","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA
"4028","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia",NA
"4029","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia",NA
"4030","Bacteria","Actinobacteria","Actinobacteria","Micrococcales",NA,NA,NA
"4031","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Janibacter",NA
"4032","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA,NA
"4033","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
"4034","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_6","cellulovorans"
"4035","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","PMMR1",NA
"4036","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"4037","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4038","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"4039","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
"4040","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
"4041","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Sediminibacillus",NA
"4042","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA
"4043","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Azoarcus",NA
"4044","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
"4045","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA
"4046","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"4047","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter",NA
"4048","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia",NA
"4049","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",NA
"4050","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
"4051","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"4052","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",NA
"4053","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Edaphobacter",NA
"4054","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-003",NA
"4055","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"4056","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Demequinaceae","Demequina","globuliformis"
"4057","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"4058","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4059","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium",NA
"4060","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"4061","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA
"4062","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"4063","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA
"4064","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"4065","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"4066","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4067","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4068","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA,NA
"4069","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"4070","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"4071","Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"4072","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","bowdenii"
"4073","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",NA
"4074","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4075","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"4076","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Peptoniphilus",NA
"4077","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA
"4078","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"4079","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella",NA
"4080","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",NA
"4081","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group",NA
"4082","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales",NA,NA,NA
"4083","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",NA
"4084","Archaea","Euryarchaeota","Methanomicrobia","Methanocellales","Methanocellaceae","Rice_Cluster_I",NA
"4085","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella",NA
"4086","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Diaphorobacter",NA
"4087","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","Rubinisphaera",NA
"4088","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"4089","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1",NA
"4090","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA
"4091","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Thermobifida",NA
"4092","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"4093","Eukaryota","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Sporisorium",NA
"4094","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus",NA
"4095","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","Thermomicrobiaceae","Sphaerobacter","thermophilus"
"4096","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Turicella","otitidis"
"4097","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella",NA
"4098","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"4099","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"4100","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA
"4101","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI",NA,NA
"4102","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA
"4103","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"4104","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus",NA
"4105","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"4106","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1",NA
"4107","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","aestuarii"
"4108","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA
"4109","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1",NA
"4110","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
"4111","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"4112","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus",NA
"4113","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia",NA
"4114","Bacteria","Chloroflexi",NA,NA,NA,NA,NA
"4115","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"4116","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002",NA
"4117","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"4118","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerosphaera","taetra"
"4119","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus","senegalensis"
"4120","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"4121","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA,NA
